State_Name,Year,Population,House_Income,Per_Cap_Income,Pov_Rate,Unemp_Rate,Geo,Lat,Lng,Crime_Prop,Crime_Viol,Burglary,Larceny,Motor,Assault,Murder,Rape,Robbery,Crime_Tot,All causes,Alzheimer,CLRD,Cancer,Diabetes,Heart,Pneumonia,Kidney,Stroke,Suicide,Injuries,State
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,897.8764062363084,30.732456169914464,63.61344594457963,205.01644681410386,26.70922167474403,208.6394642652521,20.242556805543387,20.453197355028752,43.476209413778925,14.218237090262006,54.93505530578268,Kentucky
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,861.3092068456492,29.61606125764204,40.105960622013114,194.48441933983563,26.646029509898423,206.02752145163362,17.92551076120439,24.623880234838936,43.623657798418684,12.069703485511301,44.0449388973894,Louisiana
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,921.4470837237204,19.421058662550468,43.18131264449941,215.88549916754857,27.320079268251586,222.37322809169768,21.822360926683608,15.018671178306382,48.57371071132472,11.753742661283257,33.04950221425345,Maryland
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,616.7134007832458,20.53745357482289,35.682509082820495,132.24013696691088,20.97979872874216,154.50484304751382,12.70162513396739,13.986532485828107,32.1437478514664,8.193917374980623,36.31443073127658,Mississippi
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,191.9988608559084,5.434526176722366,13.417803002217624,42.5915191059404,5.3081418470311466,40.46404955613824,3.2859925719716627,2.190661714647776,9.689465276326699,4.886860748060422,12.828009463658605,Montana
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,428.506069818074,7.351355177039169,26.18262030103062,97.0210370929582,8.425621979414519,106.22602910546856,10.510963419319612,8.678390638796957,18.725944849248773,10.869052353444731,24.32898346555943,Nevada
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,346.54583201331917,8.910095243230856,21.56959226730117,70.10117486872882,12.891201628504215,70.2064951434715,7.477739506730387,5.645166726207728,15.31356794758589,8.846903078385246,28.141577411244498,New Mexico
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,1682.6388373989764,59.56914739446066,99.16957069770888,385.1351806790377,47.983917172765686,358.15212628996267,34.102704961680274,35.91421368725439,90.55437222375755,25.55069865257453,90.51224411386049,North Carolina
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,783.0562427118371,23.802382091846017,55.54591289929023,168.4492474234448,25.719211092162823,197.98105246129268,18.178279420586826,11.585230221694966,39.26339842407165,14.597390079335653,47.62582823864057,Oklahoma
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,886.2069197948192,32.85992571971663,50.59585998638419,201.0142763738819,22.959819893904573,195.7903907466449,16.177194200475878,16.893372068726112,48.17349366730252,13.860148156136885,48.13136555740545,South Carolina
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,1275.2389506393365,54.53483826176047,77.0523130017458,285.6707132120493,36.81996805004145,299.84682219241427,31.174801323833734,17.061884508314403,67.78412882438981,20.116172475852167,73.408231495649,Tennessee
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,3552.242226521161,114.06185754632408,191.61970786683474,786.7635163827792,107.2371037429983,802.4141092095418,64.35068786777839,71.55459466017781,190.94565810848155,61.00150313096113,198.21275706572658,Texas
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,321.5638628443552,8.467750089311593,13.628443551702983,57.841894888680685,11.816934826128865,63.950470823756206,7.540931671575995,4.8026045282662775,16.472090969755385,10.574155584165226,22.285770135551406,Utah
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,1280.7787970908016,38.0627472920051,65.55133899984497,302.81685394015784,34.60824228044515,279.56213727697383,29.932022081870084,29.889893971973013,70.501391912751,22.20151391575726,59.16893035043847,Virginia
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,1046.6939544477173,66.0990044285069,64.87728924149181,252.81078749233268,34.397601730959785,219.88766960777042,15.461016332225645,10.36351503467986,53.86078850340731,21.506400102455558,57.06252485558484,Washington
Alabama,2011,4747424.0,42934.0,23483.0,17.133186334315198,4.54020959577236,South,32.7794,-86.8287,3648.1258046468993,424.77773209218304,1076.7734249142272,2346.767425871378,224.58495386129405,286.28157080555684,6.298152429612354,28.857755279494732,103.3402535775191,4072.9035367390825,460.60768955964335,12.849073518607144,33.09163032415053,100.72831076390058,16.64060340934368,103.5087660171074,9.584145001584016,9.373504452098654,22.096193641014576,6.445600814252107,30.16372668630398,West Virginia
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1025.4192589496956,31.301185653524946,61.33852801013772,215.548474288372,26.919862224229394,251.5469441954205,20.03191625605802,22.054065531117505,54.092493107841214,13.77589193634274,56.072514273003634,Alabama
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1019.1000424651347,49.458401019163226,66.68879796706592,225.17474739985303,36.651455610453155,224.58495386129403,14.534197914490047,8.32030170467184,45.245590029455975,24.434303740302113,65.21431412066839,Arizona
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,624.6124213889468,21.10618305843337,41.81214907284456,136.8531650006403,19.12616189327096,150.9871458711082,15.31356794758589,16.57741124449807,35.640380972923424,9.731593386223773,31.806722972289812,Arkansas
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,5054.151472461696,243.39515493033696,281.3525819475994,1189.0448377899256,162.0879028289868,1259.0406923839118,130.5971406809251,54.74547881124585,284.4279339700857,84.17196357435104,227.9973307629569,California
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,685.9088212891876,27.530719817736944,45.30878219430159,148.52265144212944,16.64060340934368,130.11266741710872,13.017585958195436,9.478824726841337,33.8288722473493,19.23148216801364,49.07924803008958,Colorado
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,165.24751107126727,4.2760031545528685,9.689465276326699,40.148088731910185,4.718348308472131,38.10487540190217,2.801519308155328,3.1385441873319087,8.804774968488172,2.2117257695963115,7.119650572605269,Delaware
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,96.66294815883309,2.527686593824356,3.180672297228982,22.53853879493384,3.2017363521775177,24.666008344736014,2.0221492750594847,1.263843296912178,4.402387484244087,0.7793700330958432,3.8968501654792167,District of Columbia
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,3664.640023726552,94.93569565305309,216.51742081600463,877.9708743099416,107.27923185289538,861.9200644391568,51.670126788759546,63.44493350499134,177.16976617213882,60.664478251784544,187.4911530969216,Florida
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1500.7717869733144,46.72007387585352,80.8227788375338,328.6413853070634,44.6768605458455,332.24333870326313,30.690328060017396,33.09163032415053,75.07229183658337,24.3711115754565,79.7274479802099,Georgia
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,209.01861725432568,4.149618824861651,6.6983694736345445,47.983917172765686,5.560910506413584,48.70009504101593,6.845817858274298,4.233875044655797,13.080778123041046,3.8125939456850704,10.890116408393268,Hawaii
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,529.0448040874377,16.745923684086357,34.69249850023929,114.58845892003748,14.97654306840931,112.20822071085287,13.628443551702983,12.090767540459835,28.183705521141572,8.299237649723302,28.07838524639889,Kansas
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,897.8764062363084,30.732456169914464,63.61344594457963,205.01644681410386,26.70922167474403,208.6394642652521,20.242556805543387,20.453197355028752,43.476209413778925,14.218237090262006,54.93505530578268,Kentucky
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,861.3092068456492,29.61606125764204,40.105960622013114,194.48441933983563,26.646029509898423,206.02752145163362,17.92551076120439,24.623880234838936,43.623657798418684,12.069703485511301,44.0449388973894,Louisiana
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,921.4470837237204,19.421058662550468,43.18131264449941,215.88549916754857,27.320079268251586,222.37322809169768,21.822360926683608,15.018671178306382,48.57371071132472,11.753742661283257,33.04950221425345,Maryland
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,616.7134007832458,20.53745357482289,35.682509082820495,132.24013696691088,20.97979872874216,154.50484304751382,12.70162513396739,13.986532485828107,32.1437478514664,8.193917374980623,36.31443073127658,Mississippi
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,191.9988608559084,5.434526176722366,13.417803002217624,42.5915191059404,5.3081418470311466,40.46404955613824,3.2859925719716627,2.190661714647776,9.689465276326699,4.886860748060422,12.828009463658605,Montana
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,428.506069818074,7.351355177039169,26.18262030103062,97.0210370929582,8.425621979414519,106.22602910546856,10.510963419319612,8.678390638796957,18.725944849248773,10.869052353444731,24.32898346555943,Nevada
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,346.54583201331917,8.910095243230856,21.56959226730117,70.10117486872882,12.891201628504215,70.2064951434715,7.477739506730387,5.645166726207728,15.31356794758589,8.846903078385246,28.141577411244498,New Mexico
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1682.6388373989764,59.56914739446066,99.16957069770888,385.1351806790377,47.983917172765686,358.15212628996267,34.102704961680274,35.91421368725439,90.55437222375755,25.55069865257453,90.51224411386049,North Carolina
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,783.0562427118371,23.802382091846017,55.54591289929023,168.4492474234448,25.719211092162823,197.98105246129268,18.178279420586826,11.585230221694966,39.26339842407165,14.597390079335653,47.62582823864057,Oklahoma
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,886.2069197948192,32.85992571971663,50.59585998638419,201.0142763738819,22.959819893904573,195.7903907466449,16.177194200475878,16.893372068726112,48.17349366730252,13.860148156136885,48.13136555740545,South Carolina
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1275.2389506393365,54.53483826176047,77.0523130017458,285.6707132120493,36.81996805004145,299.84682219241427,31.174801323833734,17.061884508314403,67.78412882438981,20.116172475852167,73.408231495649,Tennessee
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,3552.242226521161,114.06185754632408,191.61970786683474,786.7635163827792,107.2371037429983,802.4141092095418,64.35068786777839,71.55459466017781,190.94565810848155,61.00150313096113,198.21275706572658,Texas
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,321.5638628443552,8.467750089311593,13.628443551702983,57.841894888680685,11.816934826128865,63.950470823756206,7.540931671575995,4.8026045282662775,16.472090969755385,10.574155584165226,22.285770135551406,Utah
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1280.7787970908016,38.0627472920051,65.55133899984497,302.81685394015784,34.60824228044515,279.56213727697383,29.932022081870084,29.889893971973013,70.501391912751,22.20151391575726,59.16893035043847,Virginia
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,1046.6939544477173,66.0990044285069,64.87728924149181,252.81078749233268,34.397601730959785,219.88766960777042,15.461016332225645,10.36351503467986,53.86078850340731,21.506400102455558,57.06252485558484,Washington
Arizona,2011,6337373.0,50752.0,25784.0,15.835820299673069,4.234609514068369,South,34.2744,-111.6602,4842.5419764487015,564.2849680163389,1152.098485410193,3273.354139002541,417.0893520359673,352.7807922780859,8.36242981456891,52.63907331639222,150.50267260729186,5406.8269444650405,460.60768955964335,12.849073518607144,33.09163032415053,100.72831076390058,16.64060340934368,103.5087660171074,9.584145001584016,9.373504452098654,22.096193641014576,6.445600814252107,30.16372668630398,West Virginia
Arkansas,2011,2895928.0,40149.0,21833.0,17.846507233605255,3.940015083247926,South,34.8938,-92.4426,2326.1035879668634,298.540850785605,716.5148931294108,1488.070161839347,121.51853299810591,219.61383689343947,3.370248791765808,25.908787586699653,49.647977513700056,2624.644438752469,1025.4192589496956,31.301185653524946,61.33852801013772,215.548474288372,26.919862224229394,251.5469441954205,20.03191625605802,22.054065531117505,54.092493107841214,13.77589193634274,56.072514273003634,Alabama
Arkansas,2011,2895928.0,40149.0,21833.0,17.846507233605255,3.940015083247926,South,34.8938,-92.4426,2326.1035879668634,298.540850785605,716.5148931294108,1488.070161839347,121.51853299810591,219.61383689343947,3.370248791765808,25.908787586699653,49.647977513700056,2624.644438752469,1019.1000424651347,49.458401019163226,66.68879796706592,225.17474739985303,36.651455610453155,224.58495386129403,14.534197914490047,8.32030170467184,45.245590029455975,24.434303740302113,65.21431412066839,Arizona
Arkansas,2011,2895928.0,40149.0,21833.0,17.846507233605255,3.940015083247926,South,34.8938,-92.4426,2326.1035879668634,298.540850785605,716.5148931294108,1488.070161839347,121.51853299810591,219.61383689343947,3.370248791765808,25.908787586699653,49.647977513700056,2624.644438752469,624.6124213889468,21.10618305843337,41.81214907284456,136.8531650006403,19.12616189327096,150.9871458711082,15.31356794758589,16.57741124449807,35.640380972923424,9.731593386223773,31.806722972289812,Arkansas
Arkansas,2011,2895928.0,40149.0,21833.0,17.846507233605255,3.940015083247926,South,34.8938,-92.4426,2326.1035879668634,298.540850785605,716.5148931294108,1488.070161839347,121.51853299810591,219.61383689343947,3.370248791765808,25.908787586699653,49.647977513700056,2624.644438752469,5054.151472461696,243.39515493033696,281.3525819475994,1189.0448377899256,162.0879028289868,1259.0406923839118,130.5971406809251,54.74547881124585,284.4279339700857,84.17196357435104,227.9973307629569,California
Arkansas,2011,2895928.0,40149.0,21833.0,17.846507233605255,3.940015083247926,South,34.8938,-92.4426,2326.1035879668634,298.540850785605,716.5148931294108,1488.070161839347,121.51853299810591,219.61383689343947,3.370248791765808,25.908787586699653,49.647977513700056,2624.644438752469,685.9088212891876,27.530719817736944,45.30878219430159,148.52265144212944,16.64060340934368,130.11266741710872,13.017585958195436,9.478824726841337,33.8288722473493,19.23148216801364,49.07924803008958,Colorado
