All causes,Alzheimer,CLRD,Cancer,Diabetes,Heart,Pneumonia,Kidney,Stroke,Suicide,Injuries,Geo,State
428.506069818074,7.351355177039169,26.18262030103062,97.0210370929582,8.42562197941452,106.22602910546857,10.510963419319614,8.678390638796957,18.725944849248773,10.869052353444731,24.32898346555943,South,Nevada
227.97626670800838,8.32030170467184,13.691635716548596,57.715510558989465,5.897935385590165,49.14244019493519,4.634092088677987,3.6230174511482436,10.321386924782788,4.170682879810188,11.648422386540576,North,New Hampshire
1486.2375890588244,41.28554769913115,66.4992214725291,351.93823008014454,46.804330095647664,386.1041272066704,26.47751707031013,31.38544187331909,71.99693981409708,14.513133859541512,56.556987536819975,North,New Jersey
346.5458320133192,8.910095243230856,21.56959226730117,70.10117486872882,12.891201628504215,70.2064951434715,7.477739506730387,5.645166726207729,15.31356794758589,8.846903078385246,28.141577411244498,South,New Mexico
3142.209332892954,53.98717283309854,146.66901460665827,747.1209649696341,84.00345113476277,937.3715092648139,103.52983007205592,46.27772872193425,131.73459964814603,34.92420310467318,116.6316722500455,North,New York
1682.6388373989766,59.569147394460664,99.16957069770889,385.1351806790377,47.98391717276569,358.1521262899627,34.102704961680274,35.91421368725439,90.55437222375755,25.550698652574532,90.51224411386049,South,North Carolina
125.64708776801905,8.636262528899884,7.203906792399415,27.825616587016455,4.360259374347014,27.172630883611827,2.527686593824356,2.3170460443389933,7.0985865176567335,2.232789824544848,6.277088374663817,North,North Dakota
2347.1044507505544,85.03558982724104,147.36412841995997,529.5503414062026,77.26295355123115,553.9425170366076,48.257749887096665,40.92745876500604,119.8755367121201,30.85884049960568,111.11288985352898,North,Ohio
783.056242711837,23.80238209184602,55.54591289929023,168.4492474234448,25.719211092162823,197.9810524612927,18.178279420586826,11.585230221694966,39.26339842407166,14.597390079335655,47.62582823864058,South,Oklahoma
690.6482336526083,27.888808751862065,42.61258316088894,164.3417567084802,23.444293157720903,131.75566370309457,8.446686034363056,6.656241363737471,40.295537116549944,13.818020046239813,36.27230262137951,North,Oregon
2701.1912144354496,73.6399361000829,139.59149214395006,608.6458677379565,72.92375823183268,672.6595307265582,58.36849626239408,60.5170298671448,143.76217502376025,36.798903995092914,130.93416556010166,North,Pennsylvania
201.8147104619263,6.740497583531616,11.079692902930095,45.70899923832378,3.7915298907365345,50.34309132700176,4.760476418369204,3.6651455610453167,8.509878199208666,2.1274695498021665,11.395653727158138,North,Rhode Island
886.2069197948193,32.85992571971663,50.59585998638419,201.0142763738819,22.95981989390457,195.79039074664493,16.177194200475878,16.893372068726112,48.17349366730252,13.860148156136885,48.13136555740545,South,South Carolina
154.0624978935945,8.931159298179391,10.237130704988642,35.07165148931294,5.539846451465047,34.22908929137149,3.7494017808394613,1.0321386924782787,9.352440397150119,2.6961990334126464,8.65732658384842,North,South Dakota
1275.2389506393363,54.53483826176048,77.05231300174579,285.6707132120493,36.81996805004145,299.84682219241427,31.174801323833726,17.061884508314403,67.78412882438981,20.116172475852167,73.408231495649,South,Tennessee
3552.2422265211612,114.06185754632408,191.61970786683474,786.7635163827792,107.2371037429983,802.4141092095418,64.3506878677784,71.55459466017781,190.94565810848155,61.001503130961126,198.2127570657266,South,Texas
321.5638628443552,8.467750089311593,13.628443551702986,57.841894888680685,11.816934826128865,63.950470823756206,7.540931671575995,4.802604528266277,16.472090969755385,10.574155584165224,22.285770135551406,South,Utah
114.44101053539772,5.413462121773829,7.351355177039169,28.3732820156784,3.5387612313540986,25.003033223912592,1.4323557365004684,0.9057543627870609,4.78154047331774,2.527686593824356,6.340280539509427,North,Vermont
1280.7787970908014,38.0627472920051,65.55133899984497,302.81685394015784,34.60824228044515,279.5621372769738,29.932022081870084,29.889893971973013,70.501391912751,22.20151391575726,59.168930350438465,South,Virginia
1046.6939544477173,66.0990044285069,64.87728924149181,252.81078749233268,34.39760173095978,219.88766960777045,15.461016332225645,10.36351503467986,53.86078850340732,21.50640010245556,57.06252485558484,South,Washington
460.6076895596433,12.849073518607144,33.09163032415053,100.72831076390058,16.64060340934368,103.50876601710739,9.584145001584016,9.373504452098654,22.09619364101458,6.445600814252107,30.16372668630398,South,West Virginia
1019.7109000586422,38.0627472920051,55.08250369042243,244.51154984260936,25.21367377339795,237.30764305020998,20.76915817925679,20.621709794617036,53.79759633856172,15.692720936659544,56.45166726207728,North,Wisconsin
92.40800905922876,3.2228004071260536,6.88794596817137,19.71595543182998,2.2749179344419206,19.505314882344614,2.443430374030211,1.7904446706255854,4.5077077589867685,2.780455253206792,6.677305418686007,North,Wyoming
